신고/허가번호,업소명,업종,업태,소재지(지번),소재지(도로명),전화번호,신고/허가일,영업장면적-조리장(㎡),영업장면적-객실(㎡),영업장면적-객석(㎡),영업장면적-갱의실(㎡),영업장면적-무도장(㎡),영업장면적-기타(㎡),화장실(업소내)(㎡),면적_작업장(㎡),면적_검사실(㎡),영업장면적_취식장(㎡),사무실면적(㎡),영업장진열판매면적(㎡),영업장창고보관면적(㎡)
20000129136,꼬꼬아찌치킨,일반음식점,통닭(치킨),부산광역시 동구 수정동 1189번지 8호,"부산광역시 동구 망양로 629-1, (수정동)",,2000-06-02,6.54,,10.23,,,,,0,0,0,0,0,0
20000129343,모아치킨,일반음식점,통닭(치킨),부산광역시 동구 초량동 530번지 1호,,,2000-12-20,2.76,,22.93,,,2.15,,0,0,0,0,0,0
20010129405,교촌치킨,일반음식점,통닭(치킨),부산광역시 동구 수정동 848번지 12호,"부산광역시 동구 수정로 29, (수정동)",051-469-8880,2001-10-30,18.38,,22.27,,,9.24,3.5,0,0,0,0,0,0
20020129205,511더치커피,일반음식점,통닭(치킨),부산광역시 동구 수정동 231번지 23호,"부산광역시 동구 고관로 135, (수정동)",,2002-09-02,6.9,,31.14,,,,5.1,0,0,0,0,0,0
20030129079,참대나무닭숯불,일반음식점,통닭(치킨),부산광역시 동구 초량동 906번지 2호,"부산광역시 동구 초량로 59, (초량동)",,2003-03-20,7.9,,25.57,,,,0.72,0,0,0,0,0,0
20060129080,보림통닭,일반음식점,통닭(치킨),부산광역시 동구 범일동 1308번지 14호,"부산광역시 동구 범곡북로 13, (범일동)",051-632-8318,2006-05-03,5.1,,17.44,,,,,0,0,0,0,0,0
20070129227,네네치킨,일반음식점,통닭(치킨),부산광역시 동구 초량동 970번지 10호,"부산광역시 동구 초량상로 65, (초량동)",,2007-11-05,21.42,0,26.18,0,0,0,0,0,0,0,0,0,0
20070129230,도성집,일반음식점,통닭(치킨),부산광역시 동구 초량동 265번지 1호,"부산광역시 동구 초량중로 84, (초량동)",,2007-11-08,10.8,0,46.23,0,0,0,1.32,0,0,0,0,0,0
20070129235,땅땅치킨(수정점),일반음식점,통닭(치킨),부산광역시 동구 수정동 210번지 21호,"부산광역시 동구 진성로9번길 3, (수정동)",,2007-11-14,19.58,0,71.63,0,0,0,4.05,0,0,0,0,0,0
20080129072,호식이두마리치킨,일반음식점,통닭(치킨),부산광역시 동구 수정동 1163번지 4호,"부산광역시 동구 망양로 731-1, (수정동)",,2008-04-30,16.76,,5.67,,,7.54,,0,0,0,0,0,0
20080129174,굽네치킨(초량점),일반음식점,통닭(치킨),부산광역시 동구 초량동 1053번지 8호,"부산광역시 동구 초량중로 33, (초량동)",,2008-09-18,11.39,,12.58,,,,,0,0,0,0,0,0
20080129224,영파워치킨,일반음식점,통닭(치킨),부산광역시 동구 범일동 1430번지 108호,"부산광역시 동구 성북로 52, (범일동)",,2008-12-05,1.69,6.5,10.53,,,,1.69,0,0,0,0,0,0
20090129047,투다리부산진역점,일반음식점,통닭(치킨),"부산광역시 동구 수정동 189번지 3호 189-4,13,14,16","부산광역시 동구 진성로9번길 22, (수정동,189-4,13,14,16)",,2009-03-23,5.04,,29.43,,,,2.68,0,0,0,0,0,0
20090129065,굽네치킨,일반음식점,통닭(치킨),부산광역시 동구 수정동 1009번지 6호,"부산광역시 동구 홍곡로 74, (수정동)",,2009-04-14,14.01,,17.97,,,,2.35,0,0,0,0,0,0
20090129143,멕시칸치킨,일반음식점,통닭(치킨),부산광역시 동구 좌천동 35번지 12호,"부산광역시 동구 성남이로37번길 24, (좌천동)",,2009-07-27,17.87,,29.96,,,12.65,,0,0,0,0,0,0
20090129194,장강안동불찜닭,일반음식점,통닭(치킨),부산광역시 동구 수정동 796번지 8호,"부산광역시 동구 수정중로11번길 18, (수정동)",,2009-09-23,12.04,18.42,14.57,,,,3.9,0,0,0,0,0,0
20090129243,썬더치킨,일반음식점,통닭(치킨),부산광역시 동구 범일동 44번지 5호,"부산광역시 동구 범곡북로 3, (범일동)",,2009-11-18,,,,,,,,,,,,,
20100129138,우즈마키,일반음식점,통닭(치킨),부산광역시 동구 초량동 49번지 7호,"부산광역시 동구 중앙대로251번길 24, (초량동)",,2010-07-05,6.8,,16.02,,,,,0,0,0,0,0,0
20100129250,BHC치킨 수정점,일반음식점,통닭(치킨),부산광역시 동구 수정동 116번지 8호 1층,"부산광역시 동구 고관로 90-1, (수정동,1층)",,2010-11-03,15.98,,21.18,,,,,0,0,0,0,0,0
20100129280,호식이두마리치킨,일반음식점,통닭(치킨),부산광역시 동구 범일동 1508번지 53호,"부산광역시 동구 범상로 33, (범일동)",,2010-12-09,8.16,9.36,0,0,0,0,0,0,0,0,0,0,0
20110129139,썬구이치킨,일반음식점,통닭(치킨),부산광역시 동구 범일동 825번지 7호 두산위브포세이돈2(105-103호),"부산광역시 동구 자성로116번길 2, (범일동,두산위브포세이돈2(105-103호))",,2011-07-11,9.25,,18.13,,,,,0,0,0,0,0,0
20110129164,엄마네 부엌,일반음식점,통닭(치킨),부산광역시 동구 수정동 804번지 33호,"부산광역시 동구 수정동로16번길 5, (수정동)",,2011-08-26,0.43,,28.31,,,,1,0,0,0,0,0,0
20110129248,돈치킨,일반음식점,통닭(치킨),부산광역시 동구 초량동 636번지 6호,"부산광역시 동구 홍곡로 36, (초량동)",,2011-12-21,20.65,,47.19,,,,10.5,0,0,0,0,0,0
20120129041,변상봉 엽기꼬지,일반음식점,통닭(치킨),부산광역시 동구 수정동 248번지 56호,"부산광역시 동구 중앙대로371번길 42, (수정동)",,2012-03-08,3,,15,,,,,0,0,0,0,0,0
20120129139,통티가마강정 초량점,일반음식점,통닭(치킨),부산광역시 동구 초량동 135번지 12호,"부산광역시 동구 초량중로 94, (초량동, 외2필지)",,2012-07-30,1.65,,15.87,,,,,0,0,0,0,0,0
20120129159,더썬치킨 초량점,일반음식점,통닭(치킨),부산광역시 동구 초량동 197번지 25호,"부산광역시 동구 초량로 19-1, (초량동, (1층,2층))",,2012-08-29,18.61,,63.8,,,,5.09,0,0,0,0,0,0
20140129063,만세통닭,일반음식점,통닭(치킨),부산광역시 동구 좌천동 998번지 1호,"부산광역시 동구 진성로 56-1, (좌천동)",,2014-04-16,,,,,,12.3,,0,0,0,0,0,0
20140129065,홀닭(조선닭발),일반음식점,통닭(치킨),부산광역시 동구 범일동 1308번지 3호,"부산광역시 동구 범곡북로 5, (범일동)",,2014-04-22,21,,72.39,,,,6.38,0,0,0,0,0,0
20140129109,닭선보는날,일반음식점,통닭(치킨),부산광역시 동구 범일동 1433번지 31호,"부산광역시 동구 망양로 877, (범일동)",,2014-07-14,6.8,,26.88,,,,,0,0,0,0,0,0
20140129141,닭선보는날,일반음식점,통닭(치킨),부산광역시 동구 수정동 1172번지 1호,"부산광역시 동구 망양로 687, (수정동)",,2014-09-22,,,,,,18.15,,0,0,0,0,0,0
20140129151,치킨신드롬(부산역점),일반음식점,통닭(치킨),부산광역시 동구 초량동 1165번지 1호,"부산광역시 동구 중앙대로274번길 7-7, (초량동)",,2014-10-08,15.96,,30.78,,,,,0,0,0,0,0,0
20140129155,옛날시골통닭,일반음식점,통닭(치킨),부산광역시 동구 초량동 295번지 3호,"부산광역시 동구 초량상로 78-1, (초량동)",,2014-10-14,17.96,,12.6,,,,2.24,0,0,0,0,0,0
20140129161,옛날통닭,일반음식점,통닭(치킨),부산광역시 동구 수정동 248번지 27호,"부산광역시 동구 중앙대로371번길 40, (수정동)",,2014-10-20,4,,,,,1.5,,0,0,0,0,0,0
20150129060,황해통닭,일반음식점,통닭(치킨),부산광역시 동구 수정동 523번지 68호,"부산광역시 동구 망양로 795, 1층 (수정동)",,2015-04-01,2,,18.08,,,,3,0,0,0,0,0,0
19940130176,노랑통닭(동삼점),일반음식점,통닭(치킨),부산광역시 영도구 동삼동 355번지 5호,"부산광역시 영도구 동삼로 37, (동삼동)",,1994-10-13,,,58.18,,,,,0,0,0,0,0,0
19940130073,나드리통닭,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 812번지 10호,"부산광역시 영도구 태종로 768, (동삼동)",,1994-05-09,0,0,86.18,0,0,0,0,0,0,0,0,0,0
20000130142,티바두마리치킨,일반음식점,통닭(치킨),부산광역시 영도구 청학동 57번지 28호,"부산광역시 영도구 일산봉로 96, (청학동)",051-412-8253,2000-11-29,9.8,0,8.2,0,0,0,1.1,0,0,0,0,0,0
19970130027,이승윤의 알통 떡강정,일반음식점,통닭(치킨),부산광역시 영도구 남항동1가 125번지 18호,"부산광역시 영도구 남항로19번길 1, (남항동1가)",051-412-9537,1997-02-04,3.78,,33.49,,,,2.32,0,0,0,0,0,0
19970130110,불타는촌닭,일반음식점,통닭(치킨),부산광역시 영도구 남항동1가 201번지 3호,"부산광역시 영도구 남항로31번길 16, (남항동1가)",,1997-04-28,9,17.32,12,0,0,0,3.99,0,0,0,0,0,0
20000130132,고소미 쌀통닭,일반음식점,통닭(치킨),부산광역시 영도구 청학동 423번지 7호,"부산광역시 영도구 청학서로 8-2, (청학동)",,2000-11-18,10.5,0,14.9,0,0,0,1.3,0,0,0,0,0,0
20000130114,썬더치킨 영도2호점,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 318번지 44호,"부산광역시 영도구 동삼로 55, (동삼동)",,2000-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0
20000130076,못난감자앤치킨,일반음식점,통닭(치킨),부산광역시 영도구 대교동2가 169번지 1호,"부산광역시 영도구 남항로31번길 45, (대교동2가)",,2000-07-18,5.43,0,23.07,0,0,0,2.41,0,0,0,0,0,0
20020130066,호식이두마리치킨,일반음식점,통닭(치킨),부산광역시 영도구 신선동3가 127번지 18호 1층,"부산광역시 영도구 절영로 121-1, 1층 (신선동3가)",,2002-02-22,9.6,,23.7,,,,,0,0,0,0,0,0
20020130097,교촌치킨,일반음식점,통닭(치킨),부산광역시 영도구 남항동2가 40번지 1호,"부산광역시 영도구 남항로 6-1, (남항동2가)",,2002-03-22,21.1,,11.9,,,2.6,,0,0,0,0,0,0
20020130134,림스치킨,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 510번지 26호 경진빌딩 101호,"부산광역시 영도구 중리로 46-16, (동삼동,경진빌딩 101호)",,2002-05-08,6.3,,35.5,,,,,0,0,0,0,0,0
20020130252,페리카나(동삼점),일반음식점,통닭(치킨),부산광역시 영도구 동삼동 420번지 4호,"부산광역시 영도구 태종로 688-2, (동삼동)",,2002-11-06,8.6,,53.5,,,3,,0,0,0,0,0,0
20020130269,케네디로즈,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 270번지 2호 근생2호,"부산광역시 영도구 웃서발로 79, (동삼동,근생2호)",,2002-12-06,9.1,,79.5,,,,,0,0,0,0,0,0
20030130028,참대나무숯불바베큐,일반음식점,통닭(치킨),부산광역시 영도구 대교동1가 157번지 6호,"부산광역시 영도구 태종로 71, (대교동1가)",051-418-9293,2003-03-06,9.9,,27.6,,,6,,0,0,0,0,0,0
20040130141,교촌치킨(봉래 영선점),일반음식점,통닭(치킨),부산광역시 영도구 영선동1가 69번지 2호,"부산광역시 영도구 한결길 12, 1층 (영선동1가)",051-412-4305,2004-07-28,37,,44,,,,2.64,0,0,0,0,0,0
20050130071,티바두마리치킨,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 229번지 37호,"부산광역시 영도구 웃서발로 16-1, (동삼동)",051-405-9949,2005-05-19,6.14,,35.45,,,,,0,0,0,0,0,0
20070130041,땡초닭발,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 680번지 12호 상가 에덴금호상가-106,"부산광역시 영도구 태종로 704, (동삼동)",,2007-04-13,7.6,,13.2,,,,,0,0,0,0,0,0
20070130045,남항점굽네치킨,일반음식점,통닭(치킨),부산광역시 영도구 남항동2가 224번지 5호,"부산광역시 영도구 절영로93번길 25-1, (남항동2가)",051-414-9482,2007-05-03,9.46,,33.54,,,,1.33,0,0,0,0,0,0
20070130058,치킨마루,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 358번지 7호,"부산광역시 영도구 동삼로28번길 4, (동삼동)",,2007-06-15,14.85,,139.83,,,,8.6,0,0,0,0,0,0
20070130087,네네치킨 남영점,일반음식점,통닭(치킨),부산광역시 영도구 남항동2가 247번지,"부산광역시 영도구 남항로 24-2, (남항동2가)",051-416-4479,2007-08-07,8.66,,36.23,,,,4.79,0,0,0,0,0,0
20070130115,마이퍼주는집,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 231번지 66호,"부산광역시 영도구 동삼로 87-1, (동삼동)",,2007-10-17,11.5,0,20.14,0,0,0,0,0,0,0,0,0,0
20070130129,치킨커플(남항점),일반음식점,통닭(치킨),부산광역시 영도구 남항동1가 157번지 1호,"부산광역시 영도구 절영로35번길 30, (남항동1가)",070-4192-5992,2007-11-19,10.5,,89.31,,,,6.71,0,0,0,0,0,0
20070130130,비비큐,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 354번지 1호,"부산광역시 영도구 동삼로28번길 9, (동삼동)",,2007-11-23,16.09,,19.91,,,,,0,0,0,0,0,0
20080130025,멕시카나치킨,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 510번지 2호 1 절영상가-206,"부산광역시 영도구 와치로 231, (동삼동)",051-405-9997,2008-02-26,10.8,,25.5,,,,,0,0,0,0,0,0
20080130054,교촌치킨,일반음식점,통닭(치킨),"부산광역시 영도구 청학동 9번지 16호 9-17, 13-14","부산광역시 영도구 태종로 352, (청학동)",,2008-04-18,8.25,11.04,12.6,,,,,0,0,0,0,0,0
20080130076,드 메르(De Mer),일반음식점,통닭(치킨),부산광역시 영도구 대교동2가 1번지 1호,"부산광역시 영도구 절영로 15, (대교동2가)",,2008-06-13,5.22,,29.76,,,,2.2,0,0,0,0,0,0
20080130094,굽네치킨 동삼점,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 231번지 31호,"부산광역시 영도구 동삼로 79, (동삼동)",,2008-08-06,16.23,,26.81,,,,3.14,0,0,0,0,0,0
20080130107,호식이두마리치킨,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 510번지 30호,"부산광역시 영도구 중리로 35, (동삼동)",051-405-9922,2008-10-17,17.22,,18.38,,,,,0,0,0,0,0,0
20080130123,썬더치킨,일반음식점,통닭(치킨),"부산광역시 영도구 영선동1가 1번지 1호 , 5-10","부산광역시 영도구 절영로13번길 58-1, (영선동1가,, 5-10)",,2008-11-18,8.4,,13.09,,,,,0,0,0,0,0,0
20090130080,BHC(비에이치씨),일반음식점,통닭(치킨),부산광역시 영도구 남항동2가 249번지 10호,"부산광역시 영도구 남항로 28, (남항동2가)",,2009-07-09,16.43,,39.96,,,9.45,,0,0,0,0,0,0
20090130122,청학점 굽네치킨,일반음식점,통닭(치킨),부산광역시 영도구 청학동 536번지 116 신도브래뉴-112,"부산광역시 영도구 태종로 260, (청학동)",,2009-09-17,14.76,0,18.75,0,0,0,0,0,0,0,0,0,0
20100130028,고추먹은닭,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 356번지 44호,"부산광역시 영도구 동삼로 35, (동삼동)",051-404-4635,2010-02-10,8.33,,22.9,0,0,0,0,0,0,0,0,0,0
20100130088,강정이기가막혀,일반음식점,통닭(치킨),부산광역시 영도구 청학동 489번지 30호 상가2 원우엔리치리빌 아파트-106,"부산광역시 영도구 조내기로 38, (청학동)",,2010-05-28,6.8,0,22.52,0,0,0,0,0,0,0,0,0,0
20100130105,우리동네 큰닭,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 358번지 3호,"부산광역시 영도구 동삼로 30, (동삼동)",051-403-3320,2010-07-08,6.3,75.33,0,0,0,0,3.57,0,0,0,0,0,0
20100130160,영도맛,일반음식점,통닭(치킨),부산광역시 영도구 대교동1가 163번지 4호,"부산광역시 영도구 절영로 20, (대교동1가)",051-415-6778,2010-10-11,6.8,,32.5,,,4,3.2,0,0,0,0,0,0
20100130172,네네치킨영도동삼점,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 322번지 42호,"부산광역시 영도구 동삼로59번길 15, (동삼동)",051-403-9972,2010-11-01,7.2,0,23,0,0,11.5,0,0,0,0,0,0,0
20100130175,고래,일반음식점,통닭(치킨),부산광역시 영도구 남항동1가 169번지 25호,"부산광역시 영도구 남항로25번길 20-1, (남항동1가)",,2010-11-05,0,0,32.1,0,0,0,0,0,0,0,0,0,0
20100130176,자매통닭,일반음식점,통닭(치킨),부산광역시 영도구 남항동1가 200번지 10호 외 1필지,"부산광역시 영도구 절영로49번길 31, (남항동1가)",,2010-11-05,,,28,,,,,0,0,0,0,0,0
20100130182,새빨간죠스찜닭,일반음식점,통닭(치킨),부산광역시 영도구 대교동2가 103번지 6호,"부산광역시 영도구 태종로 101, 2층 (대교동2가)",,2010-11-24,0,0,101.2,0,0,0,0,0,0,0,0,0,0
20100130205,아모르,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 231번지 108호,"부산광역시 영도구 동삼로 69-1, (동삼동)",,2010-12-20,6.5,0,60.9,0,0,0,2,0,0,0,0,0,0
20110130070,맛있는 파닭,일반음식점,통닭(치킨),부산광역시 영도구 청학동 21번지 26호,"부산광역시 영도구 청학동로 75, (청학동)",,2011-06-09,13.65,,2.1,,,,,0,0,0,0,0,0
20110130086,뽀글집밥,일반음식점,통닭(치킨),부산광역시 영도구 청학동 307번지 92호,"부산광역시 영도구 태종로 306, (청학동)",,2011-07-04,8.74,,15.2,,,15.54,3,0,0,0,0,0,0
20110130111,치킨신드롬,일반음식점,통닭(치킨),부산광역시 영도구 신선동3가 129번지 7호,"부산광역시 영도구 남항새싹길 27, (신선동3가)",051-412-9993,2011-09-01,11.4,,13.68,,,,,0,0,0,0,0,0
20110130120,통티닭강정영선점,일반음식점,통닭(치킨),부산광역시 영도구 영선동3가 136번지 13호,"부산광역시 영도구 절영로 119-1, (영선동3가)",,2011-09-26,10.2,,12.52,,,,,0,0,0,0,0,0
20110130123,티바 두마리치킨,일반음식점,통닭(치킨),부산광역시 영도구 신선동2가 42번지 12호,"부산광역시 영도구 남도여중길 126, (신선동2가)",,2011-09-27,6.72,17.29,,,,,,0,0,0,0,0,0
20110130165,치킨파티,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 322번지 69호 화목주택-101,"부산광역시 영도구 동삼남로31번길 5, (동삼동, 화목주택 101호)",,2011-12-09,19.5,,45.27,,,14.43,3.96,0,0,0,0,0,0
20120130035,갈릭갱스터,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 227번지 211호,"부산광역시 영도구 웃서발로 63-1, (동삼동)",,2012-04-10,5.78,,19.07,,,,,0,0,0,0,0,0
20120130043,효명통닭,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 219번지 26호,"부산광역시 영도구 동삼서로 60, (동삼동)",051-404-0806,2012-04-23,4.46,8.99,13.66,,,4.16,,0,0,0,0,0,0
20120130134,광어횟집,일반음식점,통닭(치킨),부산광역시 영도구 동삼동 1123번지 2호 상가나 동삼그린힐아파트-108,"부산광역시 영도구 상리로 7, 상가나동 108호 (동삼동, 동삼그린힐아파트)",,2012-12-10,10.86,,22.37,,,4.57,,0,0,0,0,0,0
